"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj.BH"
"ANKRD17",12364.344485981,0.170409893220729,0.0475360596987363,3.58485525095507,0.000337265205919002,0.00118209226546891,0.00118209226546891
"WDFY2",565.367698652716,-0.441646581900246,0.123216895553802,-3.58430213580087,0.000337980667633032,0.00118440181787923,0.00118440181787923
"RPLP1",16703.8484175313,0.261564336973556,0.0729937135928816,3.58338169273612,0.000339174421412014,0.00118838641951349,0.00118838641951349
"LOC106991703",155.392593574954,0.867771174976752,0.242187859015276,3.58304986263584,0.000339605749669164,0.00118969877801187,0.00118969877801187
"VPS26B",324.315511852407,-0.621511990706809,0.173490628442607,-3.58239517768772,0.000340458245172234,0.00119248587428202,0.00119248587428202
"MST1",61.1639704306704,-1.20005518163167,0.335003957619862,-3.58221195402535,0.000340697187479175,0.00119312337246217,0.00119312337246217
"FTSJ3",907.172299158944,-0.361918570022476,0.101034933241465,-3.58211321976649,0.000340826012044328,0.00119317572809905,0.00119317572809905
"RLN2",58.8323010129543,4.58624267412018,1.2803175414369,3.58211344114917,0.000340825723141974,0.00119317572809905,0.00119317572809905
"SH2D6",22.139951199765,-2.12970354817948,0.594657310453093,-3.58139639544122,0.000341762663492201,0.00119625494841199,0.00119625494841199
"LOC105607893",213.148936606867,0.86149430723257,0.240617957594683,3.58034086833928,0.000343146271603604,0.00120089733929945,0.00120089733929945
"PPP6R3",2941.43484500265,0.210620357591683,0.0588319184441371,3.58003551748316,0.000343547508367735,0.00120210078232664,0.00120210078232664
"LOC106991198",1380.07903501775,-0.289896363251623,0.0809772414257093,-3.57997331284225,0.000343629300228063,0.00120218624634045,0.00120218624634045
"KLHL38",114.66852989204,1.1264753917691,0.314714618665709,3.57935515212164,0.00034444310019516,0.00120483218288929,0.00120483218288929
"LOC105605770",6.78347399047923,5.37652390212196,1.50215568708231,3.57920550336893,0.000344640381569257,0.00120532106745083,0.00120532106745083
"LOC101112115",50.9470426605976,-1.40823080452364,0.393469923573223,-3.5790049509631,0.00034490493478396,0.00120604502141376,0.00120604502141376
"DKK4",19.6197984037528,2.4657803107929,0.689018763300832,3.5786838358077,0.000345328920675244,0.00120732613641482,0.00120732613641482
"TFG",2812.51277744022,0.229162472938081,0.0640431846953497,3.57824917714813,0.00034590360091578,0.00120913358812195,0.00120913358812195
"NCSTN",4853.62218779359,-0.206624465376994,0.0577516201855796,-3.57781244427472,0.000346481924481004,0.00121095317035089,0.00121095317035089
"POLR3G",2942.11809371776,-0.274958230883583,0.0768605660732806,-3.57736411440728,0.00034707654555345,0.00121276522817932,0.00121276522817932
"SLC2A13",2697.24148953615,0.224115592629454,0.0626487699190033,3.5773342863588,0.000347116140418952,0.00121276522817932,0.00121276522817932
"ARL3",612.328916219014,0.457792718120356,0.127974899508613,3.57720709200123,0.000347285030388252,0.00121315304164298,0.00121315304164298
"GBF1",6079.43759648723,-0.18529777282116,0.051804712104259,-3.57685170507735,0.000347757324283757,0.0012142273864484,0.0012142273864484
"LOC101105935",21.3610645711296,2.535808865768,0.708951311295382,3.5768448768853,0.000347766404536328,0.0012142273864484,0.0012142273864484
"HEATR6",4317.84240753964,0.209503337702194,0.058570838891318,3.57692226486529,0.000347663505594351,0.0012142273864484,0.0012142273864484
"BAK1",676.497321185755,-0.415296798038908,0.116115109012461,-3.57659568656426,0.000348097934076427,0.00121498006437468,0.00121498006437468
"LOC101106689",15960.7222464509,0.191529311458967,0.0535502385006571,3.57662854212342,0.000348054205239074,0.00121498006437468,0.00121498006437468
"LOC105604265",17.7059127460819,-2.61314792709932,0.73083539924511,-3.57556288296718,0.00034947515819927,0.00121958236764487,0.00121958236764487
"LOC105609279",117.647463140967,0.948767907787729,0.265351053589015,3.57551965577349,0.000349532911818814,0.00121958236764487,0.00121958236764487
"SLC26A7",663.163415104599,0.43712474100184,0.122278651532243,3.57482467727883,0.000350462663048538,0.0012226228677951,0.0012226228677951
"C5H19orf70",301.323270233343,-0.689492003980913,0.192903038026784,-3.57429313210286,0.000351175331690585,0.0012249051682603,0.0012249051682603
"ARNT2",2094.33624364703,-0.254856948837736,0.0713109645302819,-3.57388166765732,0.000351727932707485,0.00122662848357764,0.00122662848357764
"COPB2",6851.65021424099,-0.17667141106635,0.0494360969633992,-3.57373299913122,0.000351927796016855,0.00122712128008805,0.00122712128008805
"RPS15A",19046.178643258,0.205126807302852,0.057425807370405,3.57203175185249,0.000354222451660787,0.00123491693511952,0.00123491693511952
"LOC105605390",123.05568794132,0.875858970221633,0.245236256323283,3.57149054284629,0.000354955367413453,0.00123726624742454,0.00123726624742454
"SYNPO2L",112.188286230607,-1.00889552373443,0.282496849660947,-3.57135141487528,0.000355144006236194,0.00123771791030861,0.00123771791030861
"CIAPIN1",2722.96269229326,-0.245288080641086,0.0686883041199686,-3.571031251735,0.000355578460590695,0.00123902597607892,0.00123902597607892
"LOC101103472",335.966349835949,-0.620354893896361,0.173771288166424,-3.56995048170578,0.00035704871545164,0.00124394229110633,0.00124394229110633
"ERI2",1024.085142264,-0.39535086719804,0.110748816945189,-3.56979765656281,0.000357257073485068,0.00124430303324019,0.00124430303324019
"LOC106991504",1505.0602272301,-0.290605535373386,0.0814079506722853,-3.56974390060798,0.000357330390057236,0.00124430303324019,0.00124430303324019
"LOC105609000",79.4817735383551,-1.21701656735951,0.340924816959939,-3.56975059255518,0.000357321262289961,0.00124430303324019,0.00124430303324019
"LOC106991439",300.915053849585,-0.679374589083834,0.190322828110194,-3.56959065725151,0.000357539472559069,0.00124461747291492,0.00124461747291492
"TSTD3",710.853407976258,0.425883593800497,0.119307549202617,3.56962821419816,0.000357488219950089,0.00124461747291492,0.00124461747291492
"MRRF",917.69455657081,0.34475506934778,0.0966214105736246,3.56810221772823,0.000359576233626178,0.00125149967644414,0.00125149967644414
"HSD17B8",172.96338238002,-0.753622931369001,0.211216498942731,-3.56801166169001,0.000359700498781727,0.0012516136669777,0.0012516136669777
"LIMS1",6367.47583336316,0.177969135543505,0.0498793635556048,3.56799130656725,0.000359728436543553,0.0012516136669777,0.0012516136669777
"PCNXL2",1595.21206141072,-0.283848662229703,0.0795565734693593,-3.5678844607231,0.000359875117615006,0.00125191616280546,0.00125191616280546
"PLPPR5",544.106295409148,-0.429669497503827,0.120454322009993,-3.56707414340999,0.00036098936657379,0.00125558392795358,0.00125558392795358
"GAPDH",111633.900127683,-0.141915010762819,0.0397898473280241,-3.5666136035377,0.000361624081433228,0.00125758284940503,0.00125758284940503
"LOC101108554",5.50528908533382,6.07162940768981,1.70255100238103,3.56619531467696,0.000362201470237452,0.0012593817836894,0.0012593817836894
"BCLAF1",13240.3875326328,-0.177997109159431,0.0499239069914779,-3.56536817500713,0.000363345758482289,0.0012630501325752,0.0012630501325752
"MRPL37",2054.13838947906,-0.276164520456679,0.077457994713808,-3.565345597663,0.000363377039954948,0.0012630501325752,0.0012630501325752
"MFSD9",536.904082242493,-0.468843244663275,0.131511380978343,-3.56503932340642,0.000363801639422664,0.00126431627790072,0.00126431627790072
"LOC106991044",51.7926700175527,1.61203497789682,0.452195972244897,3.5649034419612,0.000363990165480441,0.00126476171576988,0.00126476171576988
"PROX1",32.3072880179074,1.7568135040598,0.492833285431856,3.56472169390985,0.000364242471071301,0.00126542858484254,0.00126542858484254
"LOC105616018",36.1107400005711,-1.64947188232382,0.462733676214185,-3.5646246796188,0.000364377214812974,0.00126568687446058,0.00126568687446058
"LOC101115614",928.810539997513,-0.329705526069147,0.0925023956262435,-3.56429175522463,0.000364839970022061,0.00126708425783598,0.00126708425783598
"EHD2",3918.88422485398,-0.273553413022617,0.0767528882703661,-3.56407972634216,0.000365134970345969,0.0012678986642204,0.0012678986642204
"RAPGEFL1",77.1468415066349,-1.04103578099829,0.292122921390562,-3.56369084645176,0.000365676606982156,0.00126956908149736,0.00126956908149736
"PRR14L",1993.99995154804,-0.322911676691071,0.0906207602332981,-3.563330034528,0.000366179821972925,0.00127110557383876,0.00127110557383876
"LOC105612497",71.441950804425,-1.18654994994817,0.333022677272208,-3.56297042491884,0.000366682004289204,0.00127263797315081,0.00127263797315081
"LOC101108567",20.5442066498152,2.34984456238413,0.659620116673113,3.56242101019585,0.000367450486378821,0.00127509395472008,0.00127509395472008
"SRBD1",1804.79205785505,-0.297308277773613,0.0834808080586721,-3.56139674120857,0.000368887182608636,0.00127986751634877,0.00127986751634877
"SNAI1",108.047691569257,0.925205090440361,0.259836707548758,3.5607174181375,0.000369842933406355,0.00128297111611713,0.00128297111611713
"RARG",358.568261442689,-0.593111862878877,0.166599517280276,-3.56010553068448,0.000370705789167228,0.00128575149251712,0.00128575149251712
"FOXJ2",3804.74992584564,0.239064198979862,0.0671642603467145,3.55939599045336,0.000371708706767146,0.00128901665712598,0.00128901665712598
"GUCA1B",39.2063905587583,1.61059043567276,0.452594346175879,3.55857391786083,0.000372873857807678,0.00129284324358334,0.00129284324358334
"PDDC1",235.068044185356,-0.70391983108444,0.197832025698746,-3.55816925292143,0.000373448656138701,0.0012946220079475,0.0012946220079475
"STT3B",11719.9450286043,-0.161090260666432,0.0452742538266307,-3.55809863334903,0.000373549051166856,0.00129475585779898,0.00129475585779898
"LOC105611786",82.6784245806958,-1.1020627152912,0.309749567761153,-3.55791526444033,0.000373809852055311,0.00129544555311247,0.00129544555311247
"LOC105602828",160.319273499963,0.727023020044041,0.20435884456134,3.55758040032282,0.000374286559982594,0.001296883126818,0.001296883126818
"LOC105611084",4.89985740517212,5.89051370043527,1.65578737175639,3.55753027285555,0.000374357969634993,0.00129691612029607,0.00129691612029607
"LOC101122517",139.180554813257,0.800138016029445,0.224925563290927,3.55734583620679,0.00037462082060675,0.00129761221762563,0.00129761221762563
"KRT25",4.88294809311903,5.892204175561,1.65683936319738,3.55629176034916,0.000376126356488665,0.00130261178756841,0.00130261178756841
"LOC101119721",1663.22240468604,-0.293225173200571,0.0824540891291858,-3.55622354570138,0.000376223982015037,0.00130273459469714,0.00130273459469714
"CHTOP",7801.21754276961,0.186861467288124,0.0525549863933848,3.55554211144548,0.000377200518959495,0.00130590022721216,0.00130590022721216
"NCKIPSD",211.037535005279,-0.65764323806575,0.185042679027517,-3.5540084132048,0.000379407076117053,0.00131332254494697,0.00131332254494697
"LOC105604689",126.527246838207,-0.876879875220833,0.246743531319216,-3.55381099772946,0.0003796919758681,0.00131409166743054,0.00131409166743054
"MOCS2",1940.58839608031,-0.289640986100877,0.0815039282965246,-3.55370584160209,0.000379843813335018,0.00131440009119033,0.00131440009119033
"EMG1",1208.47220940772,0.315131757432837,0.0886999401390304,3.55278433039404,0.000381176835512029,0.00131879507429257,0.00131879507429257
"LOC101109765",520.367498523879,-0.556488769813304,0.156652153896438,-3.552385051668,0.000381755773137976,0.00132058005643437,0.00132058005643437
"PI4KB",3055.18145245279,0.233920485445432,0.0658515320515076,3.55224059574597,0.000381965430619954,0.00132108723618943,0.00132108723618943
"SDC1",1116.36608448613,-0.32715673944503,0.0921201973074507,-3.55141162315519,0.00038317065012914,0.00132503698747628,0.00132503698747628
"SCGB1C1",68.6628090530285,1.39431889910334,0.392640823727249,3.5511307404752,0.00038357982291834,0.0013262330917467,0.0013262330917467
"SUMO1",3679.85173875485,0.213292268341342,0.0600643564368733,3.5510622438036,0.0003836796666155,0.00132635946776549,0.00132635946776549
"APOBEC3F",1049.21906280422,0.342133767732591,0.0963545954377659,3.55077789676955,0.000384094402848786,0.00132735526155989,0.00132735526155989
"LOC101114597",1151.2080202536,0.327629986575718,0.0922688837054309,3.55081771252029,0.000384036304108399,0.00132735526155989,0.00132735526155989
"LOC105608322",297.952743534901,-0.592417491898742,0.16688314438373,-3.54989411355135,0.000385386127099767,0.00133151417548948,0.00133151417548948
"RPS6KA1",165.453068874404,-0.765420430871753,0.215619430499803,-3.5498676028293,0.000385424937417407,0.00133151417548948,0.00133151417548948
"PAN2",1681.00569714201,-0.283149891208107,0.0797670009820856,-3.54971213311251,0.00038565261052236,0.00133208111193449,0.00133208111193449
"ZNF777",311.596345294879,0.535774949165197,0.150957845578731,3.54916928703627,0.000386448551633524,0.0013346103902492,0.0013346103902492
"ZFAND6",5558.57578125152,0.235597104636796,0.0663889653024134,3.54873891411939,0.000387080671155446,0.00133657316604606,0.00133657316604606
"DEPDC5",943.628491993785,-0.348373005316542,0.0981803153635022,-3.5482978846292,0.000387729445104395,0.00133859279268661,0.00133859279268661
"LOC101119588",9.85906546898317,4.02487202963334,1.13452142833222,3.5476386158259,0.000388701153865401,0.00134172646687586,0.00134172646687586
"MSH4",399.282256494364,0.502339252573565,0.141606486036163,3.54743110033306,0.000389007485461821,0.00134256272485802,0.00134256272485802
"LOC101114805",321.778949406064,-0.523926941735884,0.147722242600647,-3.5467031403813,0.00039008387493512,0.00134605593333449,0.00134605593333449
"PMPCB",2358.59665742026,-0.244071908226778,0.0688201486720369,-3.54651817725511,0.000390357811577521,0.00134671793061788,0.00134671793061788
"KIAA2012",169.894935337097,0.765585880847176,0.215871626336227,3.54648683498012,0.000390404248353868,0.00134671793061788,0.00134671793061788
"ACER2",212.556288587632,-0.778514344253434,0.219569230083548,-3.54564409574695,0.000391654789564038,0.00135080937625148,0.00135080937625148
"NELFE",946.088402052491,-0.338184874203397,0.0953925575561841,-3.54519139508565,0.000392328096734762,0.00135246382549328,0.00135246382549328
"MTHFSD",676.939556129289,-0.369731798894034,0.104290708137136,-3.5452036475566,0.000392309859254705,0.00135246382549328,0.00135246382549328
"ISCA2",326.949310257959,-0.566161975661528,0.159696429191543,-3.54523879167307,0.000392257552558378,0.00135246382549328,0.00135246382549328
"LOC106991496",207.35326564721,-0.742709326128248,0.209525512071126,-3.54472025285458,0.000393029980744163,0.0013546605717886,0.0013546605717886
