"" "SRR21623193" "SRR21623194" "SRR21623195" "SRR21623196" "SRR21623197" "SRR21623198"
"LOC101119545" 3.24701883759523 3.09565156650569 2.81802556995925 5.24782401553859 5.746637336242 7.62971107457289
"LOC101119028" 0 0 0 0 0 0
"TRNAW-CCA" 2.095740782169 2.70626737613042 2.63153251613471 3.75102315024225 2.78647863051932 2.88981887627093
"LOC101118597" 36.1088702907138 34.6264196004407 35.0666542461344 39.6100035714775 30.3506159434679 36.6747652831487
"LOC443259" 1.22467836736427 1.59877816426672 3.1343965085698 1.50216418798942 1.61563119465562 1.36364819575599
"LOC105605981" 0 0 0 0 0.0681870750044677 0
"LOC106990116" 0.538076443207814 1.48440460801243 1.36093137949521 0.32852985444744 0.812124929364165 1.39798032789296
"EP4A" 2.3326536983427 1.41573270365891 0.78664946976541 1.13938662755668 2.55714065655541 0.727258148517842
"LOC101107641" 10.5472300209739 6.06185431554858 5.78919523203981 15.0931735078937 14.2040909196807 12.7737174368819
"TRNAC-GCA" 1.33371282814694 1.80294636938848 1.5509411386734 2.17249570415958 1.93530656842795 1.92751732079591
"LOC105605980" 0.284627352201517 1.17781262822668 0.399941412665779 0.724096174522005 0.226100693566216 0.739492397745245
"LOC105605978" 6.20358523414435 6.52801371293496 6.25685327946969 4.94611515431579 3.56896763621137 3.44783283514045
"LOC101117231" 0 0 0 0 0.0876549790274823 0.191124846760245
"TNFSF14" 1.40800400765429 0.194214749915634 0.29676651286573 0.859675902067734 0 0.457268183996424
"LGALS15" 0.763286383096799 0 0.402196721383819 2.33017415560465 0 0
"LOC101115949" 0 0 0 0 0 0
"LOC101115196" 0.135175884090378 0 0.213683744117368 0 0 0
"LOC106990592" 0 0 0 0 0 0
"LOC101114430" 0 0 0 0 0 0
"LOC101114179" 0 0 0 0 0 0
"LOC101113923" 0.0375086232964619 0.103475953954681 0 0.200387228788835 0.089387674899631 0.170539998125251
"LOC101113476" 0 0 0.150540799092067 0.145362646667645 0 0
"LOC101113215" 0.104226990710343 0.402546958038688 0.241648379213358 0.445460398124831 0.0993543088771463 0.108317161613609
"LOC101112463" 0.168633038126037 0 0 0.514805918098701 0 0
"LOC101112206" 0 0.0269182688752734 0 0 0 0
"LOC101111947" 0 0 0 0 0 0
"LOC105605975" 0 0 0 0.1467391868823 0 0.0624413561858754
"LOC105605974" 2.58421161085698 3.45815891139673 3.57698360720077 1.58960018859732 1.24089077453039 2.40503606561524
"LOC106992036" 1.17076999907295 0.885599028912176 0.895516137456159 1.09530321637146 1.03503312289148 0.932160245917711
"LOC101111435" 2.13820966984457 2.31107004752642 2.15246682956244 4.72517711120018 4.73436087604896 5.22363853421429
"LOC105613935" 0 0 0 0 0 0
"LOC105613933" 0 0 0 0 0 0
"LOC101110403" 0 0 0 0 0 0.68864827292203
"LOC105605971" 0.150618826338092 0.831031659876394 0.634921827229055 0.689717721132236 0 0
"LOC105605970" 3.50058927420256 5.38572441112201 5.53367213214289 3.90474143979638 5.2941747279994 4.54745325050237
"LOC101110133" 0.0510649340804196 0.49305927707455 0.376705379887661 0.467675798836144 0.182541052904314 0.79603306397124
"LOC105605969" 2.50941118757442 1.73069346245044 3.39585085712214 2.87279055307551 4.28130554867939 3.63029835335049
"LOC101109603" 0.223729121657023 0.077150873106982 0.353667199630069 0.0426877634566692 0.166616902283644 0.72659032652655
"LOC106992035" 0.895212424619702 0.493928870155811 1.50947905309483 0.40993804589341 0.106670080297994 1.51180765029929
"LOC106992034" 0 0.0359971297401471 0 0 0 0
"LOC101109343" 7.02993925840444 3.17749311892488 7.53410759775322 5.51684229367822 6.05765864452836 6.08817880407634
"LOC101109080" 2.2491197955098 2.18574716785717 2.42411619081788 2.65283170484497 3.71540590862712 2.05848966374704
"LOC105605967" 0 0 0.0890052644659698 0.515662500325155 0 0.10971393033658
"LOC101108558" 78.0263864115323 81.4336903059866 85.6638017901113 87.1137152021015 85.944768733307 91.9503391202498
"LOC101108296" 0 0 0.166512572588476 0.120588779258918 0.188270616432569 0.102627349622232
"LOC105612408" 0.0354211754891397 0 0.0746575909895993 0.108134390333363 0.253239088048693 0
"LOC105605965" 0.189397554014691 0.261247825912635 0.79839050662758 0.289098099529308 0.902715455656161 1.72226307808205
"LOC105605964" 1.75029463710128 0 0 0 2.08558398375734 1.13686331262559
"LOC101107772" 0.728515770949487 0.560697882010726 0.684299133137586 0.572122583239071 0.81145810538078 0.884660562149213
"LOC105605963" 0.227616791371915 0 0.119937587318493 0.521154421573013 0.135609720916957 1.03490247741254
"LOC101107508" 3.33371796346197 3.26338385928156 1.58663198139125 2.13393597194938 2.178374796594 0.977895137555065
"LOC105605962" 1.57526517339115 1.35200254182649 1.62321049209525 0.694632950869041 0.792521913827789 1.45518504016076
"LOC101107262" 7.20158565059967 6.31741786867766 6.92369016824017 7.76229296732457 6.81221551384086 8.41151511332813
"LOC101107004" 0.0422459795887949 0 0.0445211518468979 0 0 0
"LOC101106751" 2.49359661726765 1.79622140567443 1.43074019282661 1.62822827016561 1.46912998419151 1.38570730190663
"LOC105605961" 0.296833593426533 0.682401728504738 0.347577413541572 0.881007203893732 0.72704081045212 0.899739775684192
"LOC101106242" 0.0580761378443216 0.0400540144991912 0.122407697812467 0.221619824581964 0.276805196928892 0.377220092289956
"LOC105605960" 0 0 0 0 0 0
"LOC101105987" 0 0 0 0 0 0
"LOC105605959" 79.6619261847994 80.4028947221423 69.6656065699078 45.7234705320508 40.7050876292348 42.605002934298
"LOC101105731" 0 0 0 0.0603413478768337 0 0.102707277464617
"LOC106992033" 0 0 0 0 0 0
"LOC105605958" 0.115688990258546 0.0797885097944002 0.121919461980736 0.088294348346273 0 0.11271465321758
"LOC105605957" 0.0344476039877415 0.047515722663445 0.0726055839077678 0.0525811270267082 0.0410464442001784 0
"LOC101105481" 0.123300108038714 0.113383671813095 0.433134930721036 2.82309561159794 2.37520151672445 2.80303545501614
"LOC101104972" 0.0748099402740414 0 0 1.31319136735347 0.401132954871529 0.63168381556352
"LOC101104725" 7.4570148812729 6.89624478018461 11.3414103854659 10.735723081686 9.59229361477707 7.26529676248876
"LOC105605956" 0 0.0800317211025942 0.0203818494738228 0 0.0230451268923463 0
"TNNT3" 0 0.377639791502622 0 0 0.260979225583442 0.426783638396663
"LOC101104215" 0 0 0 0 0 0
"LOC105605954" 0 0 0 0 0 0
"LOC105605953" 1.36815483762634 2.64205348470136 2.1627559546111 2.81929090053109 2.77140944472336 1.3329798948575
"LOC106992032" 0.879537022382859 0.957789566957403 0.951297033204682 1.34253308053191 0.717068091086654 1.41317345655147
"LOC101103705" 0.0186406700242149 0.102848942114706 0.0785782797562216 0.0284532833910593 0 0.0968609212372888
"LOC105605952" 15.6296863408715 13.9191592030343 15.6718447429498 10.4230884314603 9.22146102235307 9.85621407059557
"LOC105614584" 0 0 0 0 0 0
"LOC105605951" 12.7255215376371 15.6721417114595 13.0966783813413 11.123704991243 9.44660206869595 11.9052860277999
"LOC101102708" 0 0 0 0 0 0
"LOC101102463" 0 0 0 0 0 0
"LOC105605950" 0 0 0 0 0 0
"LOC101102213" 0.108458428367387 0.0498678186215001 0.0761996637379599 0.110367935432841 0.0861566033176108 0.0939288776813168
"LOC105605948" 7.91727730127269 4.36831720000884 5.74785817076424 6.17677880588788 8.28088891990999 6.05670333277482
"LOC101123538" 0.0439467917540581 0.242474172621943 0.092627123712637 0.0670807711461944 0 0
"LOC101123277" 0 0 0 0.198662283779114 0 0
"TRNAY-GUA" 3.29220235161565 4.32341359879941 4.03983468258025 3.92382280622808 4.97074992130525 3.80806280639581
"LOC101122585" 0 0 0 0 0 0
"LOC101122339" 0 0 0 0 0 0
"LOC101122089" 0 0 0 0 0 0
"LOC101121838" 0.58884622361876 0.487339331864869 0.992893994321074 1.16846610064978 0.420987950317607 1.0709199650255
"LOC101121583" 0 0 0 0 0 0
"LOC101121330" 0 0 0 0 0 0
"LOC106992031" 0 0 0 0 0 0
"LOC101120816" 0 0 0 0 0 0
"LOC101120559" 0 0.201770655171718 0 0 0 0
"LOC105605944" 0 0 0 0.322155054776942 0 0
"LOC105605943" 0.446719863374584 0 0.117694530129918 0.170469286411121 0 0
"LOC105605942" 0.816491332052608 0.750824850880281 0.985948061971392 1.35015788037548 1.13504972842558 0.861791157224896
"LOC105605941" 2.47958406922681 3.35318090730777 3.94530327939817 3.04272980615712 1.85385243000652 2.77899920864034
"LOC105605939" 2.18769121274274 2.51468212842251 2.12150225273844 3.02576084582232 3.29823586099868 3.20884385831938
"LOC105605940" 3.51484829364941 6.27420440562483 2.7236336020391 1.18347694511998 3.01793771987696 3.42448236124898
"LOC105605938" 0.525253047258051 1.08677129462434 0.67934544990089 0.510205112621808 0.199140897790564 0.837407313062878
"LOC101120311" 0.758344787987108 1.11576760708504 1.27869714607286 0.771696122249547 0.783132631351112 1.18215667169434
"LOC101120063" 0 0 0.128432566492312 0 0 0.0791573494985407
"LOC105605937" 2.31485899351289 3.07691883852659 1.907266210277 2.28066278517565 1.52960118875072 3.08913853687734
"LOC101119802" 0 0 0 0.317533978171535 0 0
"LOC101119544" 0 0 0 0 0 0
"LOC101119289" 0 0 0 0 0 0
"LOC105605935" 0.548741021361482 1.51382523988294 1.15658732851995 0.837603142420049 3.596223193614 0.712844023051723
"LOC101119027" 261.21738527911 283.34261444235 271.151631399912 207.20275159972 246.82416375941 207.277269987135
"LOC106992030" 0.516889454948443 0.332722960904347 0.326836032244692 0.105197950677331 0.246362262847099 0.268586851862665
"LOC105605934" 0.628832142171889 0.677646315762545 0.807663334811408 0.389941068044951 0.515138436561046 0.35738792483623
"LOC105605933" 5.24279611330691 6.08986505851252 4.68183658330618 3.45377539290898 3.18931652422364 3.08272585125113
"LOC101118515" 0.0296227280279761 0.0817209423339202 0.0312180705830452 0 0 0.0769630255410381
"LOC101117999" 0 0 0 0 0 0
"LOC105605931" 0 0 0 0 0 0
"LOC101117739" 0 0 0 0 0 0
"LOC105605930" 0.473935989504548 0.915221141759296 0.499459980803435 0 0.564723954518794 0.369400964326523
"LOC101117229" 1.1883271281992 0.156107953945566 0.954152311153585 0.518249435945515 0.202280720832652 0.294038225784992
"LOC105605929" 2.27808334253855 3.33869591825516 2.25072218558406 2.44496709700102 0.763446591529685 0.878557763333382
"LOC101116714" 2.76864788050566 3.44767964196826 2.26936453095961 4.16739290745733 2.0618841657601 2.49765424743501
"LOC105605928" 0 0.217943711578478 0.208140715735595 0 0.188270616432569 0
"LOC105605927" 1.10471058996885 0.160399581545444 1.34802704097257 0.35499789541285 0.554244540929785 0.604243501784966
"LOC105605926" 1.02352620548186 2.50668901604074 2.00320449337792 1.1797105987377 1.46849143876906 1.57383052826029
"LOC101115948" 0 0 0.132625199861276 0.0640316451850037 0 0.0544942744894912
"LOC101115441" 0.269157107251986 0.525958946026498 0.260014937421355 0.342369821802274 0.320717289592379 0.116549840269173
"LOC106992029" 0.25211197587386 0.115917909510904 0.0885631853378276 0 0 0.109168993596497
"LOC105605925" 0 0 0 0 0 1.20251803280762
"LOC101114941" 5.81608322120113 7.29316847339439 6.2964734642473 4.68098006154538 3.65411693820817 4.53324245909455
"LOC105605924" 0 0 0 0 0 0.0623822820551413
"LOC101114687" 0 0 0.058782597740712 0 0.099695498124664 0
"LOC101113399" 0 0.707216336814002 1.35081222080929 0.391304498352801 0.152732160426674 0.499530849487003
"LOC101114178" 0.506740876631652 0.465986138732687 0.623036851261789 0.773493750487733 0.201271000096382 0.877711442692637
"LOC101113922" 0 0.777937970495402 0 0 0 0
"LOC101113665" 0 0 0 0 0.13091328036572 0
"LOC105605922" 0.178287827453239 0.245923489092329 0 0.054428022953182 0.276173221593437 0.0231605451816945
"LOC105605921" 0.199924245200628 0.367690594369818 0.561843297442954 0 0.661727959835479 0.230855394773862
"LOC101112891" 0.044919065907909 0.185878984100671 0.189352792722293 0.137129718006822 0.267619183756473 0.525170486009345
"LOC105605920" 1.44648701874432 0.906922504463551 1.03935551704756 0.70252336103236 1.25351161718058 0.939532115874518
"LOC106990194" 1.91541677267687 2.22687365139115 1.44183730307407 0.751810906808292 1.85847456881449 1.56402974329947
"LOC101112635" 13.0325992573352 11.7591782026622 8.77767168966037 8.60038940877729 9.57436045053079 8.01949525933188
"LOC101112384" 0 0.137688136370868 0 0.152366353340914 0.118941859447321 0
"LOC101112122" 45.3189147933183 10.7858780905926 30.5976610905672 269.850710987303 274.4980543498 279.298304195959
"TCEANC" 2.20103422948754 2.72622510014318 3.69237945808472 6.170837310307 3.10438253157508 2.33409104893042
"LOC105605919" 1.64513859566278 1.43903150273458 1.69145182431772 0.398109793976328 0.454212164051499 0.521249582073394
"LOC105605918" 0 0.223688234327751 0.0569671607497848 0.0825114916654468 0 0.0702215890652656
"LOC101111616" 1.87994609170137 1.48178661046743 0.792476502874784 1.80372740193101 2.68808602350946 1.39551475412242
"LOC101111083" 0 0.145711586565216 0 0.161245141881071 0 0
"LOC105605916" 6.66702531489972 6.33578347104502 6.31121751000794 5.08830316758418 5.21913609375548 4.17935088734601
"LOC101110828" 7.52271720002188 6.60822503798356 8.17820915213213 6.70833874009193 6.4161803681271 6.27491794082581
"LOC105601913" 0.602159983315374 1.17260712928825 0.690582716653793 3.67656927133434 3.94630912209213 4.62440771060333
"SLC2A4RG" 8.52018425131802 8.50175067755689 9.98201987884465 7.54029793165192 8.9642868730427 10.2439504919799
"LOC101109783" 0 0 0 0 0 0
"LOC101109524" 0.197350483965541 0.16333067809779 0.124787318687515 0 0.094062108132135 0.153821319126635
"LOC105605915" 2.79154972972961 2.11311118746236 3.48004017610506 3.63747843539223 3.00178620331539 2.96301196033739
"LOC106992028" 0 0 0 0 0 0
"LOC101108295" 4.14175623327959 4.01124266036692 5.10775870993513 1.74864197701408 4.62014785290688 2.74741967217852
"LOC101108035" 17.4235718707537 16.663477679827 18.6452329139631 16.7215642235528 18.5790255448121 20.4951505237388
"LOC101107771" 0 0 0 0 0.129373124126124 0.211566006841554
"LOC101107507" 10.3693628480373 8.78012515243597 9.80256887809615 4.76403729062536 6.33690182119796 5.8949490053539
"LOC101107261" 0.177892095125948 0.163585087253706 0 0 0 0
"LOC105605914" 0 0 0.0338343857963617 0.196023505816204 0 0.166826241953914
"MCP1" 2.43154704076345 3.35398406441131 3.45937347662106 2.04134418541892 1.95570330452934 1.57935502113256
"LOC105605912" 0.220210605101679 0.607500367415064 0.928280502282827 0 0.52478902845087 0.286065388860236
"LOC105609077" 0.0992346910575506 0 0 0.302945418079588 0.118244253233554 0.257822373928776
"LOC106992027" 3.44036015738886 1.53316242360408 2.00804786442724 2.74688413233687 1.892031351271 2.33774186913208
"LOC105605910" 0 0.0810352052599377 0.123824453574185 0.179347895078367 0.280008960782235 0.457903278696419
"LOC105605909" 0.0872514731000208 0.54158122569942 0 0.466134967526413 0.337887907983033 0.340033032053035
"LOC101106241" 0.517284529691079 0.356761362265407 0 0.0986984594571395 0 0.755977897058037
"ABCB1" 0.154869700918191 0.106810705331176 0.285617961562422 0.354591719331142 0.784281391298526 0.60355214766393
"LOC105605908" 0.660059095915957 0.6373223945541 0.41736408798997 0.403008013908216 0.39325055610509 0.171490434674342
"LOC101105316" 0 0 0 0 0 0
"LOC101105730" 0.816491332052608 0.56311863816021 0.286821254391678 0.207716596980843 0.486449883610961 0
"PNP" 46.2549773759799 47.9874096406714 50.5284369219639 81.7109287928059 75.2216245827085 77.3833477290544
"LOC101104817" 1.7793142071148 1.75782288927668 2.43261380323477 1.72500220827625 1.57579652017667 0.718415755112525
"LOC106992026" 0 0.347035525871555 0.26514083739305 0 0 0
"CFH" 2.98439604737332 3.52535455589629 2.87745182122791 2.64116768833468 2.75218815307712 2.66020681941038
"LOC105605905" 0 0 0 0 0 0
"LOC101104306" 53.2630779204735 60.4565281347167 58.331093248197 41.1603419204852 40.5202440879345 42.2958028480114
"LOC101104052" 0.375825459969918 0.640375768395605 0.442661635425483 0 0 0
"EP4D" 1.45024412788392 0.461633520953315 1.05808675933282 0 0.531709323331541 0.434756519553523
"LOC105601851" 1.71000149834712 1.76903356569701 2.07240837290247 0.348021519029105 0.475433519037327 0.777484286792797
"LOC101103548" 0 0 0 0 0 0
"LOC106992025" 0.212824085852986 0.146780749150076 0.22428580270041 0.162428282335125 0.633982552714495 0.138234952059296
"LOC105605903" 2.18192838244979 0.950421954903885 0.968183962788197 1.40232200314669 0.547347832841293 0.298362317340653
"LOC106990728" 0 0 0 0 0 0
"TSSK2" 5.10588908929545 5.33969257854832 4.39613444642077 11.3084684612727 11.9293758439769 13.2222958582161
"LOC105605902" 1.00602520582938 1.51382523988294 1.92764554753326 1.1168041898934 1.08976460412546 0.712844023051723
"LOC105605901" 78.5207383552099 74.7373588974571 69.6812235880077 38.2800670421414 39.4759032258317 43.7583559820447
"LOC101102298" 27.2032445753996 22.3317717197653 25.8490538976713 19.6214699174033 22.3547194973579 18.5944460770028
"LOC105605899" 13.7129938705153 13.8334937495352 12.0788757293011 7.49789909746979 8.04799948570876 11.4328108939041
"LOC105605898" 8.89922533019677 8.63814239965673 9.72584798982689 11.0683272391221 10.2112358685262 7.06479344274475
"LOC105605896" 0.568355795165532 1.53778436028161 0.552890583401012 1.20121380889697 0.729325665293264 1.41985512774084
"LOC105605895" 6.15963903778653 10.1741380657417 7.21445774852136 5.54606504669988 5.35139706062712 4.88205080917989
"LOC101102048" 0.511605199901454 0.302438087881582 0.308090217100348 0.223119627570495 0.348348080800362 0.189886456824433
"LOC101123615" 0.600692834034759 0 0 0.458451424105648 1.16311414478775 0.780332214583247
"LOC101123358" 0 0 0 0.74141904951057 0 0
"LOC105605893" 3.12617683708495 3.7898157896445 3.12749119520197 1.93561309108866 2.32945692009538 2.27648791712779
"LOC101122845" 0.0652004424867529 0 0 0 0 0
"LOC105605892" 0.451473711984193 0.177927363010384 0.271878851049799 0.689133462156266 0 0.251352244468682
"LOC105605891" 6.10033883151171 3.75765450886082 4.44132186874893 2.70107802349218 2.66342468384423 3.6901122936416
"LOC101122584" 16.7269108912239 14.8162441841287 18.6270144732192 11.3526275301445 13.4521993208026 12.7410985848139
"LOC101122338" 0 0 0 0 0 0
"LOC101122088" 0 0.532834226366714 0 0 0.0920577405311458 0
"LOC105605889" 0 0 0 0 0 0
"LOC101121837" 0.0534863482359717 0 0.0563668745458882 0 0 0.138963271090167
"LOC105614374" 0 0 0 0 0 0.26587932311405
"LOC105605887" 0 0 0 0 0 0
"LOC101120815" 0.386731767435711 0.500102981032758 0.815118688671206 0.221366544782442 0.604819355289628 0.28259173770979
"CYP11B1" 0 0.13464311027805 0 0 0 0
"LOC101120062" 0.14863409802617 0.358785447593048 0.0391597100615285 0 0.26566003892663 0.337896416490476
"LOC101119801" 0.267619742403886 0 0.0940108329420877 0.136165712959323 0 0
"LOC105605886" 22.2068632082225 25.0144793311348 23.8020169788347 21.8991810393451 24.7494487425731 23.5170922685728
"LOC105605885" 0.253687019454913 0 0.178232949417902 0.290422580618364 0.428235278630724 0.137313769538285
